k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	3963289	260410	2331530	359538	2949328	177360	4030375	524442	157203	2038446	4328098	4358723	160830	4324038	3275934	1542014	190638	102620	2740953	2696706	4345850	4341633	157454	296045	4424408	4447950	531067	180834	175617	4424106	3399749	4328515	367377	4473972	4420408	157921	183012	577170	331779	848315	560336	314328	198449	533373	3702911	4481463	1797754	1129060	4426266	4412168	316782	357582	2505255	352825	4477861	3173413	524661	4335293	3407052	358493	4331736	4481719	841290	164088	3439402	4373802	355291	4467984	157298	1950496	514974	3671383	4348122	4450198	583656	158667	4321001	188113	4412487	4439360	2066374	4415121	356052	292260	185420	2874602	1703713	2612863	3472078	196778	762358	4417335	189384	178148	191439	3562626	178810	4427351	338226	198711	296470	2034070	813545	4344647	191483	4315097	3465233	161007	2896811	158393	228601	572010	2550809	4346368	4366843	184209	3887769	315429	511386	2599028	2237211	4416614	2442708	276484	524318	4339801	2875735	4395774	332732	203004	3182235	4378081	3465320	194909	193233	3745352	769961	233549	4335812	142871	182255	2223970	4325295	1135084	184753	291800	187179	4177702	174845	1749079	72466	158839	158210	4425495	180045	1566189	213813	4304601	4394313	364926	336559	4425043	3486634	2465036	242259	340547	3410999	4174963	4422580	4267525	176230	3583645	310247	4322986	4357811	550814	4414834	4477455	3262406	182052	181532	2061739	249047	1944498	3277423	4443664	194667	4376609	320395	4345458	1992	180421	2375352	2155318	4278525	158711	193591	349929	2851803	2388617	188735	144340	784927	4360055	339013	4359056	239283	1919007	2892294	177150	3600504	4449054	4457872	172777	2224336	1666677	158906	580629	291711	4357205	4393745	349809	176071	581814	4189999	353782	199190	4372612	246494	3758679	3304236	348304	186358	342934	4358527	4379411	4483176	176034	2768843	127309	323231	4390839	523668	2150069	4342992	158581	2563561	4428185	319621	355277	3838014	1134151	3834453	4060124	182157	4207910	332317	2888732	3148447	2658061	4447072	4334711	2069039	4354042	2921213	4369327	4392243	190815	2865835	2415144	4371640	301578	4390134	192839	2859978	4372511	176660	192255	4385791	157748	4235585	4411385	4384516	4433947	528234	4464079	197537	188887	4437362	4381422	4340358	2987636	3262250	158863	319796	728991	4467347	325503	206233	271259	514547	3989538	523784	760350	4381426	2110060	4435396	332588	195157	176410	102407	4172237	4232045	158137	4392484	1135130	4338598	521704	2429995	345637	577377	4361727	221758	4352648	234488	4376649	3325758	983661	4232046	4478367	1782947	197367	4381913	2227749	185476	240992	185888	194341	3785400	2920309	213566	2270563	190309	160178	540982	4405100	183579	4476578	125270	4226929	526875	199716	521927	2277615	158215	2805825	4401110	1784461	336012	4350866	4481937	4342704	2904922	177343	1107758	114500	4347840	190913	3426658	158914	174978	192865	1698008	4470518	239358	171559	3890155	4357712	364179	4433736	4403708	4354041	2487129	512636	531169	4094258	2130162	28056	4029632	840419	2128805	518360	2243510	238218	1811208	52362	331193	4409167	186352	4320478	4385790	1624030	1139490	158820	538296	184174	681180	4015273	270094	4329090	2063400	3211875	161423	513445	192684	338754	2656868	1682176	1123250	178478	2311075	261878	4435784	183496	3584697	4318470	185722	197991	186841	180141	4465250	3547902	158651	209685	3256931	4346427	4478614	4372818	2237866	197214	681357	212164	4366391	4302904	1133471	369299	4471182	175535	181719	4356641	4455531	3323110	3667183	208972	1126638	1740498	1136275	2050168	1813954	3272632	313764	732765	183619	4369878	2134452	186866	688067	1641741	4381553	1109422	159668	182874	4417325	4401580	158967	4462436	175485	158823	4437814	1142687	4324964	330908	4451152	3258648	4347009	1703712	356827	183662	3361687	847092	364903	174036	183480	4426236	2858256	4301298	194670	187841	4324039	3783302	4442029	142859	2204474	189090	562924	556126	360518	176564	4442680	4435938	2039026	4354229	321811	4467447	191487	193859	4407515	182854	351894	3979914	2198356	4468234	4020502	1508541	4442299	520712	710208	340474	1809696	4346374	157970	1107945	178253	1905494	4346677	4429340	3443256	4012190	574471	198788	4484034	271214	205904	4403974	312140	82138	4475642	158850	195258	354850	340819	174646	3882796	45921	844375	1877831	327050	2137001	2858770	849393	188158	336441	4298163	4389571	351292	360000	3164394	1105984	195781	4360128	331562	3778080	2624257	4378688	3779896	369449	4343580	335984	4332676	177222	4008675	4346307	2039020	185604	326626	158908	297057	192055	3141094	4463715	531722	169813	4406925	90487	4450176	4463892	1906483	4442028	4354915	208949	4415263	571458	211706	1531298	4402195	352034	178064	4356331	182569	193534	4353745	336710	3997242	3638321	3940440	1146234	3127555	3989856	157327	2277614	4455163	4371060	2924873	189920	3943182	583117	4402959	362608	316132	364291	187178	4477537	3154070	197052	326662	174109	198185	4421070	182117	4434294	192070	71331	4483963	363887	3195932	2588266	304661	3563235	3439403	157396	183817	196769	4446898	305946	3925380	4386761	364029	843785	199627	3588390	181239	103730	4438116	4385761	4399495	696477	589277	2189140	547506
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	3918	225584	806421	716287	300306	1679578	4445552	141261	570300	114589	4332873	144853	565720	77905	142337	339375	225815	4294987	145928	46814	4421621	551209	338696	3916	221940	142615	305736	256394	4384191	225579	4351780	141059	1147099	578240	144197	4437402	143026	220887	644654	148033	114660	3367775	4434682	727924	547268	95168	582361	729106	142561	580934	146570	340128	535295	4427066	768791	778552	47692	2372755	3907	4463123	135878	3823	77606	4307228	737242	124523	71146	144331	629933	124932	4311445	252267	4307383	3932	40667	289589	142166	114698	3943	292458	296528	141054	765222	44741	142118	352588	143755	219657	537216	150200	228504	226457	1679574	1111900	143683	679256	265613	142828	102462	4301112	105718	276247	135873	535465	1084707	4315167	143866	218947	550201	3367776	291861	737528	658783	47380	3922	3984	144064	147776	4465362	4402070	144356	4318566	3956	4347875	142763	46681	27500	141867	142978	224276	577179	255139	78105	141838	701163	4335321	132900	77997	141471	699726	121373	758910	704365	95796	40147	289217	143117	4306755	142553	4328793	143879	4384911	302670	316607	78281	143914	144325	143072	547924	543915	1679573	644428	2707164	77700	142666	142437	293538	4398099	142741	301603	1679575	1505338	2857302	226681	4336489	144810	36150	225887	142205	73875	263409	1694480	4374538	3977	566586	829953	147614	140996	219515	149176	569649	1107928	141888	689598	4016968	1123062	142519	4437399	3836	584558	4116	561288	141605	219158	147844	113818	812536	142787	3906	144082	142811	3945	547244	77948	16871	1145921	143279	4307981	589527	296752	532956	143359	514045	135888	148779	77811	171504	299900	77632	2177666	143550	576755	239628	172825	143625	144212	535661	613024	1679576	145132	4313079	63015	142457	591066	4127	814664	143126	37517	540952	300310	143477	536096	309470	699927	554108	562502	17555	142914	172484	220252	4426475	21434	4294990	144573	142969	293769	3312999	293188	543504	4314435	4351775	2614101	302470	4015	539398	4311447	648610	141842	580986	149613	113740	136736	104881	143612	580634	143044	227117	223651	545253	143395	143400	148414	144495	78084	220312	141771	588543	673363	338950	651475	296406	821499	533901	775841	143469	1038455	144749	167853	150371	31994	252938	324511	275514	135860	820884	654783	169274	149532	1106995	223526	142232	144546	799251	1140326	593215	143607	142539	302085	143938	581477	4314039	146145	3133360	3931	292558	318992	1679581	2278600	291505	142173	142405	112977	301381	59569	2055565	148565	142062	148281	3988893	552289	144847	548467	251512	77953	640192	778174	35642	301587	1637544	144543	142283	4480075	806883	261227	148967	3879	144341	240409	4453921	218236	293514	4377532	3598660	545719	217377	146440	135854	758489	59914	4426532	141493	146387	770611	143614	142473	289070	144398	294323	143443	1113510	141873	3640980	823371	4384194	238440	4351779	742519	221817	144081	297140	332359	103814	298410	1679580	677448	170322	302412	27323	143523	816985	146780	42498	147373	399903	660059	561144	2224797	288594	287400	660502	143191	290418	4409981	579730	593083	142867	77877	4340454	105320	3035576	142485	143215	163772	260367	150413	142363	3988894	534577	148743	4434215	143978	218857	143947	267284	141692	114560	143907	141850	144579	141878	142053	780193	96103	78213	3874739	144524	142336	610910	147653	717486	289341	354599	661758	100628	274299	4294775	223738	4047	536207	4374849	78092	38586	1547776	142525	4457994	148778	4461468	142140	4353504	220437	573443	536459	856253	142305	649375	141234	4423702	22449	25824	145031	44787	544045	519715	101908	142518	134428	114784	342601	1894037	2866157	3892	1139645	669126	513030	22641	572384	144465	142394	141381	583190	77621	46398	295127	812325	144644	279521	144144	4417515	291158	241126	718629	581172	149948	4373843	290981	774127	3042302	317013	574881	292553	339907	164828	77925	4314041	924224	4024	291758	4470613	217451	143125	142825	576189	164084	2372714	579960	1139840	48891	141191	146849	590884	4295418	141923	77686	4294777	141295	709405	299619	4445551	51498	289096	144414	30346	148505	565920	77955	143943	259533	149915	141966	834424	144192	226408	4016967	141278	569396	590869	1147282	757133	4355504	2188240	4311448	243990	4376637	220251	351155	4351781	647335	4373842	224431	3367773	555083	533519	141999	145168	112755	68837	4083	142170	4032	143974	688144	4311449	163648	676224	1144353	149097	4448954	86557	3968	143904	4036316	219079	586713	588427	149891	141806	4325657
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Salinispora; s__	243780	3599069	243500	4377313	989007	1123840	1144189
k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__	3110915	1018538	4437418	172829	139395	786067	160687	169628	365101	4324063	1124689	829281	167964	128604	172621	760505	4348654	4324064	170634	332198	1133399	4397479	4456283	97958	1410	272577	171712	1902911	804657	219134	3874043	1142962	1137204	4417494	168505	307654	350111	821898	518775	4396446	888891	344057	4474070	138099	94705	170011	279558	1422	4439783	138316	146805	389682	567282	405062	366545	963673	862949	4328482	250725	3313143	663827	735002	895341	2316411	155693	223853	4348656	968485	1043665	241895	4484286	4439950	486153	406491	4401325	224771	1121856	546802	1132926	159842	4447100	4401327	242608	170202	237664	1125018	167924	697211	556641	4295034	926531	942536	3078912	828178	1024197	1135751	138071	249433	885371	593108	1144249	235373	1419	1054174
k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Chloroflexales; f__Chloroflexaceae; g__Chloroflexus; s__	806709	4323153	73605	1108092	1112231	1108426
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__	543824	683282	4475784	839152	701864	1960016	103314	17976	148827	2842801	305561	2850580	4473975	298427	4359590	303838	141350	1934562	1055212	810399	4334313	1008941	4373642	114936	1085646	67813	524674	4387542	1504802	224813	539447	4316566	667621	4316928	4407197	3410171	4432154	4411163	3639246	509516	684494	4362942	4417582	624891	4052873	1033413	588755	4352912	1113896	3700400	106338	4412268	4387208	4404819	4388645	100039	4290144	4445774	641490	2497305	15286	4391738	162955	776472	167999	512239	1756274	3732401	295146	1135616	590982	3697034	77633	4453060	99882	17444	330592	1111582	766768	1118558
k__Archaea; p__Euryarchaeota; c__Methanococci; o__Methanococcales; f__Methanocaldococcaceae; g__Methanocaldococcus; s__	157276	68333	589434	584600
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila	358757	587822	363731	548475	575407	192963	181007	180127	2816368	593043	336632	331760	4306262	179814	359105	260554	899714	180110	185186	179166	361853	4417185	174337	588471	577568	966981	273232	178331	359376	182176	357092	193829	182771	360750	234298
k__Bacteria; p__Aquificae; c__Aquificae; o__Aquificales; f__Hydrogenothermaceae; g__; s__	172564	22382	236880	106914	242647	1196	29654	543191	2665933	2856172	167619	229644	111129	1130256	165389	32720	173265	732194	217812	4338662	236881	112609
k__Archaea; p__Nanoarchaeota; c__[Nanoarchaeoti]; o__[Nanoarchaeotales]; f__[Nanoarchaeotaceae]; g__Nanoarchaeum; s__equitans Kin4-M	125020
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	970138	660099	1097961	862136	4412630	555481	4405002	4315834	635083	1931	71638	3151138	4315605	4294607	241488	4365687	4464721	4459993	950533	592832	4431497	1035532	767270	1951	4298483	530164	874462	449245	703010	959660	564437	546790	4409545	2613485	4301737	435264	3718254	495086	821551	1034947	537371	4311598	966441	970302	4387396	4375685	4295419	4336892	1035401	4330461	246308	495451	4437520	236877	1072288	495017	4435338	1030041	569151	643126	437599	883556	237021	253956	2171537	4393926	884827	1058090	1075307	4340587	4447260	979707	855586	905769	433468	138179	997010	1029036	676761	993127	419945	1036271	1088124	1606937	4443916	4390922	4319668	690065	913002	536298	4321559	692756	3218290	4465803	252500
k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Thermoanaerobacteraceae; g__Thermoanaerobacter; s__	4460067	3061927	770082	4340671	4379793	1141770	4014987	108977	703513	4482365
k__Bacteria; p__Chlorobi; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae; g__Chlorobaculum; s__	554120	226020	2690	4483458	203015
k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Herpetosiphonales; f__; g__; s__	559563	562206	112962	4423139
k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__Sulfolobales; f__Sulfolobaceae; g__Sulfolobus; s__	818529	169480	178877	183068	4372198	176082
k__Archaea; p__Euryarchaeota; c__Thermococci; o__Thermococcales; f__Thermococcaceae; g__Pyrococcus; s__	766
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Zymomonas; s__	157059	278075
k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas; s__	3341679	278210	1044938	4269868	957408	775023	578951	234041	216317	279091	544773	593915	207957
k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Caldicellulosiruptoraceae; g__Caldicellulosiruptor; s__	749446
k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__Thermoproteales; f__Thermoproteaceae; g__Pyrobaculum; s__	26139	2909029	163529	165044	2430106	4295385	141351
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	3073894	518865	645055	3221156	4403494	444857	4369050	809380	4405869	4298305	4389042	4318567	2841106	4391161	4173617	2614328	2438396	4456091	4415943	4437114	4234219	2825358	3461438	4329913	1875986	4383963	4331219	4445574	351979	3388775	4387092	4335016	4054783	4432722	572889	1750702	1654477	4377613	4455257	4309514	4294773	4391542	4322998	4343717	4333154	4379223	4331568	4313722	4439398	3394073	4452538	941024	1640060	1096339	4335928	4466659	4419553	4316074	828676	2987631	345114	4473295	1704875	3190394	342025	4466843	4308793	4480508	1749615	4472949	550936	4449244	545299	4443665	4429195	572237	4391463	4316075	4311843	4455886	4372795	2209962	4301884	4318377	4467695	4299137	2297428	4370405	4405932	4346299	4357809	2900631	2771930	4254313	4448731	4388627	4319899	4479600	499019	4471048	869295	4321547	855912	1592748	4449099	4323555	1622027	368299	4306089	1937180	4421199	4423770	4324485	4443390	1139769	938948	2723414	1873204	4307309	4294781
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__	4378477	140929	163061	1139798	349841	84951	237979	324409	796142	9041	1139892	113783	38945	3974550	103376	834766	286679	9027	4469401	776711	799747	4376927	146524	278789	276135	189118	9061	575480	246712	37061	101407	161101	830956	141082	836783	586719	1145452	229619	4337176	266148	263552	4378170	4378167	811414	690001	791973	148004	4462244	811894	4378165	85371	4460854	825607	4337173	147472	704100	575055	1962478	791149	84447	707353	173543	805561	3505031	718250	9025	4376928	734269	831590	234701	188632	4412804	142511	4378164	4378168	617835	827191	61817	1115979	140959	4337171	150675	803402	1106118	4337177	663258	4378166	1110954	756496	4378169	827224	837144	128159	161381	4337175	119545	839556	332244	20504
k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Rhodopirellula; s__baltica	400480
k__Bacteria; p__[Thermi]; c__Deinococci; o__Thermales; f__Thermaceae; g__Thermus; s__	1104654	18989	136627	551626	4301609	148638	17962	105041	290466	535809	60604	106663	1104783	867135	27993	63588	537430	41572	2130193	24092	3043952	67904	338493	165994	313176	4295564	242883	814413
k__Bacteria; p__Aquificae; c__Aquificae; o__Aquificales; f__Aquificaceae; g__Hydrogenobaculum; s__	536557	174644	254183
k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__Acidobacterium; s__	1003326
